text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"محورهای طولانی‌ترین مهمونی کیلومتری جهان

فردا مردم تهران شاهد بزرگ‌ترین مهمونی و جشن دنیا هستند. از ساعت ۱۷ تا ۲۲ طول مسیر تقاطع امام علی(ع) تا میدان آزادی مملو از عاشقان مولا خواهد شد.

‌🆔 @GizmizTel 💯",2024-06-24 21:38:33+00:00,121636,1,👏,5344,👎,4057,🥰,1155,🤣,43,😢,21
"دخترا قبل رد کردن خواستگاراتون چندسال صبر کنید خوب زیر نظر بگیرید خواهشا😂

‌🆔 @GizmizTel 💯",2024-06-24 21:38:33+00:00,121635,1,🤣,2024,🥰,364,👎,129,👏,119,😢,27
"بهناز جعفری : دو سال در حوزه علمیه درس خواندم

‌🆔 @GizmizTel 💯",2024-06-24 21:38:33+00:00,121634,1,👏,1567,🤣,639,👎,247,🥰,79,😢,26
"طرح کیسه کشی در حمام توسط نامزد جدید رئیس جمهوری کلید خورد😄

‌🆔 @GizmizTel 💯",2024-06-24 21:38:33+00:00,121633,1,🤣,1647,👎,203,👏,134,🥰,20,😢,8
"زاکانی از مردم خواست جمعه ۱۸ تیر بهش رای بدن🙃

‏فکر کنم خواستن زاکانی رو بپیچونن بهش گفتن ۱۸ تیر انتخابات برگزار میشه😂

🆔 @GizmizTel 💯",2024-06-24 20:47:38+00:00,121631,1,🤣,8778,👎,353,🥰,115,👏,55,😢,27
"خلاصه مناظره امشب:)

🆔 @GizmizTel 💯",2024-06-24 19:25:36+00:00,121630,1,🤣,5583,👎,379,👏,108,😢,40,🥰,32
"زنگنه منتظر مناظره نشد...

آقای جلیلی و نوچه اش آقای زاکانی هر وقت فرصتی پیدا میکنند، علیه کرسنت صحبت میکنند. داداش من حریفتم...

🆔 @GizmizTel 💯",2024-06-24 19:13:56+00:00,121629,1,👏,5591,👎,4250,🤣,323,🥰,31,😢,31
"زاکانی درباره ماجرای نفت کرسنت: حاضرم همین فردا با آقایان روحانی، زنگنه و خاتمی مناظره کنم ... ملت اجازه نمی‌دهم حق شما را به یغما ببرند

🆔 @GizmizTel 💯",2024-06-24 19:13:45+00:00,121628,1,👎,4589,👏,4121,🤣,441,😢,18,🥰,12
"جلیلی خطاب به پورمحمدی: حاضریم برنامه ها را بدهیم تا اگر ندارید اجرا کنید

پورمحمدی: ما برای این پست زنیبل نذاشتیم! ۱۰/۱۵ ساله زنبیل گذاشتی...

🆔 @GizmizTel 💯",2024-06-24 18:31:45+00:00,121627,1,👏,3781,🤣,1495,👎,870,😢,28,🥰,22
"دوران کودکی متولدین هر ماه😂

‌🆔 @GizmizTel 💯",2024-06-24 16:30:08+00:00,121626,1,🤣,1230,👎,233,👏,79,🥰,63,😢,21
"به جز از علے نباشد به جهان گره ‌گشايی🌸
طلب مدد از او کن چو رسد غم و بلايی🌼
چو به کار خويش مانی در رحمت علے زن🌸
به جز او به زخم دل‌ها ننهد کسے دوايی🌼

🎊عید غدیر مبارک🎊

🆔 @GizmizTel 💯",2024-06-24 16:29:54+00:00,121623,1,🥰,5416,👎,740,👏,93,🤣,39,😢,10
"زن آدم باید شیطون باشه😂

‌🆔 @GizmizTel 💯",2024-06-24 16:29:54+00:00,121622,1,🤣,3122,👎,628,😢,36,👏,19,🥰,11
"‏در جنگل کامرون، شامپانزه‌ای از دست های عکاس فرانسوی کمک گرفت تا آب بنوشد و برای قدردانی، دست های او را شست.

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121621,1,🥰,3900,👏,275,😢,88,🤣,44,👎,25
"اگه بدونیم مردم به سرماخوردگی خودشون بیشتر از کل زندگی شما اهمیت میدن 
دیگه هیچ وقت نگران نظرات دیگران نخواهیم بود
باور کنین مردم مشغول مشکلات خودشون هستن 

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121620,1,👏,2798,👎,60,😢,18,🥰,15,🤣,13
"این ویدئو هم از مناظره محسن هاشمی و خضریان ببینید جالبه

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121619,1,👏,1168,👎,465,🤣,156,😢,18,🥰,15
"چند روز پیش تو پاکستان یه نفر به ظن قرآن‌سوزی و توهین به اسلام توسط پلیس بازداشت میشه.
ولی مردم اون منطقه میرن اونو از وسط بازجویی در اداره پلیس میکشن بیرون و اینجوری وسط شهر زنده زنده آتیشش میزنن!

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121618,1,👎,6338,👏,2156,😢,379,🤣,121,🥰,9
"حاشیه جالب از مناظره محسن هاشمی و خضریان در شبکه خبر

هاشمی خطاب به خضریان: چیکار به بابام داری؟ میخوای مامانمم بردارم بیارم اینجا بگه بریزن تو خیابون؟😂

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121616,1,🤣,2190,👎,444,👏,63,😢,16,🥰,12
"چه جالب دیگه کثیف کاری ام نمی شه!

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121615,1,👏,1626,👎,120,🤣,49,🥰,16,😢,9
"🔻تنظیم قولنامه دیگر پذیرفته نیست

🔹رئیس سازمان اسناد و املاک کشور:طبق قانون از این پس، تنظیم قولنامه عادی برای اسناد جدیدی که صادر می‌شود ممنوع است. 

🔸اگر سند عادی پس از این تاریخ تنظیم شود در دادگاه‌ها و ادارات دولتی پذیرفته نمی‌شود.

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121614,1,👏,909,👎,151,🤣,13,🥰,10,😢,6
"آقای اردلان سرفراز اون موقع که ترانه ″گریز″ رو نوشتی دقیقا تو چه حالی بودی؟
″ای که میسوزم سراپا 
تا ابد در حسرت تو″

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121613,1,🥰,1584,😢,391,👎,97,👏,78,🤣,23
"بازم دمت گرم😂

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121612,1,🤣,2115,👎,327,👏,17,😢,16,🥰,11
"خوشی های بقیه در مقایسه با خوشی های من😁

‌🆔 @GizmizTel 💯",2024-06-24 16:29:53+00:00,121611,1,🤣,1572,😢,143,👎,72,👏,41,🥰,27
"شما یادتون نمیاد یه زمان تو مناظرات(سال ۹۲) تست هوش از مثلا  نخبگان سیاسی کشور که صلاحیت ریاست جمهوری داشتن گرفته میشد و همچین شاهکاری خلق میشد‌...

حیف که مدل مناظرات عوض شده و شاهد خلق سکانسها و دیالوگهای ماندگار نیستیم:)

🆔 @GizmizTel 💯",2024-06-24 10:29:32+00:00,121610,1,🤣,3387,😢,103,👎,73,🥰,28,👏,20
"کشف ۱۰۰۰ میلیارد ماشین رها شده در یکی از پارکینگ های تهران‌‏🤦🏻‍♂️

🆔 @GizmizTel 💯",2024-06-24 10:29:14+00:00,121607,1,😢,2075,👎,237,🤣,40,👏,20,🥰,18
"علیرضا قربانی میخواد تو تخت جمشید کنسرت اجرا کنه؟
مشتی خود پادشاهان هخامنشی وقتی میخواستن صحبت کنن، آروم صحبت میکردن که به این مجموعه آسیب وارد نشه
بعد تو میخوای اونجا هوار بزنی؟
با اون همه تجهیزات و دم و دستگاه ؟

+۲ روز دیگه راه باز میشه واسه خواننده های دیگه 
مثلا برن بخونن تق و تق در زدم🤦🏻‍♂️

🆔 @GizmizTel 💯",2024-06-24 10:29:14+00:00,121606,1,👎,6343,👏,407,🤣,214,😢,102,🥰,36
"🔻حرف های باورنکردنی خانم بازیگر سینما و تلویزیون درباره خانواده‌اش

🔹نفیسه روشن (بازیگر ۴۲ ساله) در یک لایو اینستاگرامی درباره زندگی شخصی خودش، حرف‌های تلخی به زبان آورد. او پیش از این در رشته استوری اینستاگرامش از مادر و برادرش انتقادهای تندی را مطرح کرده بود.

🔸روشن در این ویدئو می‌گوید: «از سال ۱۳۸۲ که وارد حرفه بازیگری شدم همه خرج خانواده‌ام را دادم. پدر بی مسئولیتی داشتم که همه مخارج خانواده‌ را به دوش من گذاشت چون بچه اول خانواده بودم... یک روزی به جایی که من هستم می‌رسید و می‌بینید همه چیزتان را خرج خانواده کردید و خودتان هیچ چیزی ندارید...»

‌🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121605,1,😢,3230,👎,568,👏,187,🤣,51,🥰,14
"برگه امتحان ۱۱ تجربی 😂

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121604,1,🤣,3041,👎,532,😢,129,👏,31,🥰,27
"غول جدید بوگاتی و جانشین شیرون!

از این شاهکار بوگاتی فقط ۲۵۰ تا قراره ساخته شه!

بوگاتی توربیون حالا یک خودرو سوپراسپرت هیبرید است. این شاهکار به یک موتور 8.3 لیتری V16 تنفس طبیعی مجهز است که به همراه 3 موتور برقی نزدیک به 1800 اسب بخار قدرت و 2300 نیوتن متر گشتاور تولید می‌کند.

جعبه دنده این خودرو هم 8 سرعته دو کلاچه است.

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121603,1,🥰,951,👏,266,😢,114,👎,63,🤣,13
"بفرستید برای اونایی که نوزاد دارن

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121602,1,👏,900,🥰,26,😢,16,🤣,14,👎,12
"این سازه ی ماکارونی لامصب چرا نمیشکنه!😄

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121601,1,👏,1640,🥰,40,👎,19,🤣,17,😢,9
"به کارگرهای اسکلت بند انگار نگفتن نکن بچه، میفتی پات میشکنه!

خود ترس از این صحنه ها می‌ترسه!😨

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121600,1,😢,1752,👏,379,👎,192,🥰,28,🤣,27
"⚠️🔞 هشدار : این فیلم مناسب همه‌‌ی افراد نمی‌ باشد!

به تازگی فیلمی در شبکه‌های اجتماعی هند وایرال شده که در آن یک فیل به طرز وحشیانه‌ای به صاحبش حمله و او را می‌کشد.

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121599,1,😢,3162,👎,197,🤣,131,👏,113,🥰,14
"♦️ نظرسنجی دانشگاه امام صادق:

🔹 با انصراف قالیباف ۴۱ درصد طرفدارانش به جلیلی و ۲۱ درصدشان به پزشکیان رای می‌دهند 

🔹 با کناره‌گیری جلیلی، ۴۵ درصد طرفدارانش به قالیباف رای می‌دهند، ۵ و نیم درصدشان هم به پزشکیان

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121598,1,🤣,2844,👎,621,👏,302,🥰,27,😢,24
"🔻سکه به مرز ۴۲ میلیون نزدیک شد

🔹طلا ۱۸ عیار گرمی سه میلیون و ۴۶۱ هزار تومان و هر قطعه سکه امامی ۴۱ میلیون و ۹۴۲ هزار تومان معامله شدند.

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121597,0,😢,2085,👎,293,🤣,62,👏,32,🥰,12
"شانس من و رفیقم🤣

🆔 @GizmizTel 💯",2024-06-24 10:29:13+00:00,121596,1,🤣,2000,👎,66,😢,19,🥰,15,👏,8
"⚠️آقایون مراقب باشین😐

یکی از کامنتا : سلام آقای وکیل. خانم من هم بعد ازدواج سرطان گرفت ۳ سال همه چی خرجش کردم ولی فوت کرد الان ۳ ساله دادگاه میرم آخرش پول جهیزیه و پیش سکه و هر سال ۱ سکه میدم راهی نیست سکه ندم ۶ ساله آواره هستم نمیتونم دوباره ازدواج کنم آخه اینم شد قانون

‌🆔 @GizmizTel 💯",2024-06-23 21:38:35+00:00,121595,1,😢,3107,👎,254,👏,162,🤣,81,🥰,16
"تفريح رفتن دهه شصتیا😁😂

‌🆔 @GizmizTel 💯",2024-06-23 21:38:27+00:00,121593,1,🥰,1320,🤣,552,👎,71,👏,41,😢,24
"چند روز پیش تو یکی از بوستان‌های مشهد، انتظامات پارک به یه مرده که با سگش داشته می‌چرخیده میگه اینجا بچه کوچیک هست، سگ گردانی ممنوعه؛ اونم بهش برمیخوره و اینجوری کتکش میزنه :

+ پلیس هم دستگیرش کرده

🆔 @GizmizTel 💯",2024-06-23 21:38:27+00:00,121592,1,👏,3798,😢,1867,👎,393,🤣,77,🥰,14
"بهتر از این راه حل پیدا نمیشه😂💔

‌🆔 @GizmizTel 💯",2024-06-23 21:38:27+00:00,121591,1,🤣,3508,👏,165,👎,85,😢,38,🥰,25
"من آدم باخت نیستم دایی جان !

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121590,1,🤣,5357,👏,68,👎,45,🥰,14,😢,14
"از عجایب زبان پارسی  

فکر کنم تسمه‌ تایم پاره کرده تا یاد گرفته!😂

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121589,1,🤣,2065,👎,129,🥰,103,👏,38,😢,9
"ویدیو وایرال در شبکه‌های اجتماعی چین!

تبدیل ۱۰۰ یورو توسط گردشگر چینی به ریال

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121588,1,😢,2968,👎,331,🤣,158,👏,18,🥰,10
"ادا بازی جدید برای حاجی‌ها
اینکارا چیه خداوکیلی ☹️

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121587,1,👎,4569,🤣,1371,🥰,200,😢,53,👏,46
"🎙 راغب
🎧 خاطره
#جدید

🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121586,1,🥰,187,👎,85,👏,13,😢,7,🤣,6
"در کجای دنیا چنین عشقی جاری می‌شود؟

جشنی به این ابعاد در دنیا سابقه ندارد. وسعت جشن غدیر امسال ۳۰۰ کیلومتر است. جشنی که در ۳۰۰ شهرستان برگزار خواهد شد‌. طبق برآوردها، مواکب مردمی و هیئات مذهبی ۱۵ هزار دیگ از انواع غذاها تهیه خواهند کرد و به دست دوست‌داران امام علی(ع) می‌رسانند.

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121585,1,🥰,5723,👎,4142,👏,1128,🤣,43,😢,13
"بعدی دیگه وجود نداره دوستان، حواستون باشه.

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121584,1,😢,1946,👏,361,👎,120,🤣,48,🥰,14
"دختر زاکانی: بابای من خشن نیست

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121583,1,👎,4411,👏,1740,🤣,656,🥰,54,😢,19
"بخدا که همینه 😁🤦🏻‍♀️
بفرست براشون 🤣

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121582,1,🤣,1476,👎,332,🥰,22,👏,13,😢,10
"عمو مجید اینجا میگه بلد نیستم😆 ببینید قبل انقلاب چه قری میداده 😆

‌🆔 @GizmizTel 💯",2024-06-23 21:38:26+00:00,121581,1,🤣,2162,👎,166,🥰,92,👏,30,😢,26
"دلچسب ترین و دلنشين ترين ""ميترسمِ"" عمرم👌❤️

واقعا ببین با این وضعیتش نتونست از شرافتش بگذره، راحت میتونست این کارو بکنه ولی قول نداد چون قول یعنی شرف، قول یعنی همه چیز، کسی که قول داد باید پاش وایسه👏

‌🆔 @GizmizTel 💯",2024-06-23 16:19:42+00:00,121580,1,👏,6216,😢,953,🥰,86,👎,39,🤣,22
"کی تو رو قشنگت کرده 😂

‌🆔 @GizmizTel 💯",2024-06-23 16:19:35+00:00,121578,1,🤣,1974,🥰,144,👏,19,👎,16,😢,10
"یعنی بال مرغم تا حالا اشتباه میخوردیم 😁

‌🆔 @GizmizTel 💯",2024-06-23 16:19:35+00:00,121577,1,🤣,1140,👏,298,👎,160,🥰,33,😢,15
"بچه رئیس واقعی رو براتون پیدا کردم😍😄

‌🆔 @GizmizTel 💯",2024-06-23 16:19:34+00:00,121576,1,🥰,2339,🤣,141,👎,48,👏,19,😢,13
"طرز تهیه زرشک پلو بامرغ🤣🤪

‌🆔 @GizmizTel 💯",2024-06-23 16:19:34+00:00,121575,1,🤣,1049,👎,509,😢,45,🥰,8,👏,6
"🔺موج گرما در غرب آسیا؛ شروع خاموشی‌ها در برخی کشورهای عربی

🔹در پی آغاز موج گرمای فزاینده در غرب آسیا، شبکه برق در برخی از کشورهای عربی دچار ناترازی شده و دستگاه‌های مسئول مجبور به اعمال خاموشی شده‌اند.

🔹قطع برق تاکنون در کویت و مصر آغاز و جداول خاموشی در این کشورها منتشر شده است؛ این در حالی است در کشورهایی نظیر امارات و قطر، دولت اجازه انتشار اخبار قطع برق را نمی‌دهد.

🔹با وجود اینکه شهرهای جنوب ایران از جمله بوشهر و اهواز جزء گرم‌ترین مناطق دنیا بودند و دمای ۵۱ درجه را تجربه کردند، شبکه برق در کشور پایدار است و انرژی به طور کامل تامین می‌شود.

🆔 @GizmizTel 💯",2024-06-23 16:19:34+00:00,121574,1,👏,3668,👎,411,🤣,192,😢,57,🥰,22
